"Time","OPERATIONAL_DEMAND NSW1","OPERATIONAL_DEMAND QLD1","OPERATIONAL_DEMAND SA1","OPERATIONAL_DEMAND TAS1","OPERATIONAL_DEMAND VIC1"
2024-07-14 22:00:00,9731,6680,1805,1419,6351
2024-07-14 22:30:00,9429,6496,1732,1370,6017
2024-07-14 23:00:00,9117,6283,1650,1311,5770
2024-07-14 23:30:00,8844,6117,1573,1305,5700
2024-07-15 00:00:00,8620,5965,1603,1273,5581
2024-07-15 00:30:00,8380,5834,1604,1248,5379
2024-07-15 01:00:00,8189,5761,1639,1233,5255
2024-07-15 01:30:00,8039,5712,1613,1236,5126
2024-07-15 02:00:00,7694,5691,1550,1218,5007
2024-07-15 02:30:00,7619,5747,1505,1207,4909
2024-07-15 03:00:00,7370,5649,1454,1212,4826
2024-07-15 03:30:00,7408,5595,1465,1200,4795
2024-07-15 04:00:00,7348,5570,1415,1213,4777
2024-07-15 04:30:00,7443,5712,1382,1217,4836
2024-07-15 05:00:00,7555,5899,1386,1227,4903
2024-07-15 05:30:00,7978,6242,1392,1256,5149
2024-07-15 06:00:00,8439,6577,1437,1286,5415
2024-07-15 06:30:00,9123,7054,1465,1330,5916
2024-07-15 07:00:00,9839,7343,1571,1389,6449
2024-07-15 07:30:00,10378,7528,1651,1435,6946
2024-07-15 08:00:00,10659,7295,1799,1488,7420
2024-07-15 08:30:00,10486,6930,1883,1521,7643
2024-07-15 09:00:00,10144,6371,1854,1541,7527
2024-07-15 09:30:00,9557,5841,1740,1541,7503
2024-07-15 10:00:00,8956,5341,1570,1528,7387
2024-07-15 10:30:00,8437,5123,1367,1530,7269
2024-07-15 11:00:00,8058,4843,1339,1525,7185
2024-07-15 11:30:00,7755,4756,1468,1540,7205
2024-07-15 12:00:00,7527,4668,1509,1525,7261
2024-07-15 12:30:00,7477,4613,1445,1526,7291
2024-07-15 13:00:00,7427,4476,1462,1513,7301
2024-07-15 13:30:00,7458,4554,1412,1506,7436
2024-07-15 14:00:00,7605,4665,1340,1487,7503
2024-07-15 14:30:00,7783,4900,1249,1476,7602
2024-07-15 15:00:00,8110,5227,1233,1471,7593
2024-07-15 15:30:00,8602,5717,1355,1477,7654
2024-07-15 16:00:00,9270,6211,1469,1484,7851
2024-07-15 16:30:00,9998,6758,1663,1482,7992
2024-07-15 17:00:00,10847,7333,1869,1512,8191
2024-07-15 17:30:00,11660,7756,2068,1539,8412
2024-07-15 18:00:00,12408,8218,2220,1572,8612
2024-07-15 18:30:00,12565,8342,2335,1573,8566
2024-07-15 19:00:00,12502,8305,2338,1553,8431
2024-07-15 19:30:00,12281,8221,2327,1522,8202
2024-07-15 20:00:00,11993,8138,2278,1504,8022
2024-07-15 20:30:00,11719,7998,2226,1493,7744
2024-07-15 21:00:00,11443,7755,2163,1461,7512
2024-07-15 21:30:00,11017,7611,2097,1435,7231
2024-07-15 22:00:00,10520,7276,2021,1402,6904
2024-07-15 22:30:00,10117,6946,1913,1351,6536
2024-07-15 23:00:00,9688,6643,1808,1310,6204
2024-07-15 23:30:00,9354,6383,1705,1278,6113
2024-07-16 00:00:00,9105,6190,1712,1254,5975
2024-07-16 00:30:00,8852,6028,1685,1229,5783
2024-07-16 01:00:00,8644,5930,1682,1206,5617
2024-07-16 01:30:00,8467,5840,1636,1196,5458
2024-07-16 02:00:00,8168,5737,1641,1198,5291
2024-07-16 02:30:00,7976,5763,1589,1192,5157
2024-07-16 03:00:00,7810,5778,1540,1191,5010
2024-07-16 03:30:00,7660,5801,1511,1193,4926
2024-07-16 04:00:00,7608,5836,1488,1192,4894
2024-07-16 04:30:00,7616,5872,1459,1196,4911
2024-07-16 05:00:00,7737,6033,1452,1194,5004
2024-07-16 05:30:00,8109,6357,1454,1221,5200
2024-07-16 06:00:00,8478,6722,1532,1249,5398
2024-07-16 06:30:00,9132,7216,1570,1309,5895
2024-07-16 07:00:00,9767,7539,1659,1378,6341
2024-07-16 07:30:00,10351,7733,1745,1438,6856
2024-07-16 08:00:00,10636,7456,1871,1482,7188
2024-07-16 08:30:00,10622,6938,1948,1510,7292
2024-07-16 09:00:00,10500,6292,1925,1503,7124
2024-07-16 09:30:00,10409,5773,1851,1479,6958
2024-07-16 10:00:00,10050,5225,1711,1447,6674
2024-07-16 10:30:00,9882,4936,1560,1403,6525
2024-07-16 11:00:00,9673,4741,1472,1367,6368
2024-07-16 11:30:00,9353,4672,1420,1333,6365
2024-07-16 12:00:00,9083,4669,1291,1304,6270
2024-07-16 12:30:00,9154,4581,1279,1282,6192
2024-07-16 13:00:00,9200,4521,1322,1277,6220
2024-07-16 13:30:00,9094,4539,1400,1278,6282
2024-07-16 14:00:00,9024,4680,1437,1317,6383
2024-07-16 14:30:00,8942,4950,1480,1341,6463
2024-07-16 15:00:00,9075,5304,1456,1358,6492
2024-07-16 15:30:00,9323,5711,1496,1349,6479
2024-07-16 16:00:00,9762,6227,1516,1359,6619
2024-07-16 16:30:00,10210,6843,1635,1381,6799
2024-07-16 17:00:00,10829,7388,1785,1423,7031
2024-07-16 17:30:00,11430,7874,2008,1484,7354
2024-07-16 18:00:00,12041,8267,2228,1535,7682
2024-07-16 18:30:00,12162,8406,2349,1556,7729
2024-07-16 19:00:00,12069,8346,2370,1564,7636
2024-07-16 19:30:00,11819,8350,2343,1505,7487
2024-07-16 20:00:00,11571,8327,2291,1473,7324
2024-07-16 20:30:00,11307,8213,2246,1457,7129
2024-07-16 21:00:00,11021,7940,2204,1419,6902
2024-07-16 21:30:00,10622,7643,2139,1402,6689
2024-07-16 22:00:00,10163,7303,2046,1374,6407
2024-07-16 22:30:00,9832,6996,1947,1341,6096
2024-07-16 23:00:00,9446,6798,1838,1299,5837
2024-07-16 23:30:00,9148,6594,1740,1268,5790
2024-07-17 00:00:00,8916,6328,1737,1209,5685
2024-07-17 00:30:00,8740,6101,1705,1201,5483
2024-07-17 01:00:00,8482,5982,1688,1171,5317
2024-07-17 01:30:00,8219,5880,1645,1140,5176
2024-07-17 02:00:00,7962,5790,1615,1134,5001
2024-07-17 02:30:00,7723,5780,1569,1126,4873
2024-07-17 03:00:00,7530,5796,1525,1129,4850
2024-07-17 03:30:00,7378,5800,1507,1136,4808
2024-07-17 04:00:00,7458,5860,1512,1143,4759
2024-07-17 04:30:00,7440,5973,1463,1153,4790
2024-07-17 05:00:00,7532,6128,1466,1153,4810
2024-07-17 05:30:00,7844,6434,1464,1165,5004
2024-07-17 06:00:00,8200,6795,1503,1207,5253
2024-07-17 06:30:00,8831,7290,1556,1264,5739
2024-07-17 07:00:00,9469,7572,1684,1311,6265
2024-07-17 07:30:00,9976,7744,1798,1394,6786
2024-07-17 08:00:00,10185,7530,1930,1418,7187
2024-07-17 08:30:00,10057,6989,2000,1434,7316
2024-07-17 09:00:00,9605,6405,1979,1439,7191
2024-07-17 09:30:00,9066,5906,1890,1404,7035
2024-07-17 10:00:00,8594,5506,1807,1386,6759
2024-07-17 10:30:00,8009,5191,1766,1359,6484
2024-07-17 11:00:00,7611,4970,1727,1327,6237
2024-07-17 11:30:00,7311,4828,1704,1299,6074
2024-07-17 12:00:00,7146,4727,1606,1268,5816
2024-07-17 12:30:00,7122,4608,1514,1255,5725
2024-07-17 13:00:00,7388,4514,1579,1230,5679
2024-07-17 13:30:00,7725,4563,1593,1245,5768
2024-07-17 14:00:00,7859,4759,1565,1251,5758
2024-07-17 14:30:00,8032,5035,1606,1254,5725
2024-07-17 15:00:00,8329,5427,1583,1271,5835
2024-07-17 15:30:00,8624,5841,1629,1302,5992
2024-07-17 16:00:00,9045,6436,1721,1306,6295
2024-07-17 16:30:00,9507,7088,1747,1334,6584
2024-07-17 17:00:00,10066,7621,1886,1414,6919
2024-07-17 17:30:00,10625,8150,2060,1482,7281
2024-07-17 18:00:00,11174,8570,2224,1535,7638
2024-07-17 18:30:00,11287,8724,2344,1544,7723
2024-07-17 19:00:00,11255,8728,2367,1545,7672
2024-07-17 19:30:00,11027,8576,2342,1527,7524
2024-07-17 20:00:00,10806,8395,2298,1506,7398
2024-07-17 20:30:00,10554,8298,2246,1491,7212
2024-07-17 21:00:00,10262,8093,2171,1461,7001
2024-07-17 21:30:00,10058,7919,2107,1449,6791
2024-07-17 22:00:00,9687,7564,2007,1418,6520
2024-07-17 22:30:00,9518,7244,1916,1378,6169
2024-07-17 23:00:00,9228,6953,1804,1341,5880
2024-07-17 23:30:00,8949,6729,1694,1287,5822
2024-07-18 00:00:00,8704,6482,1702,1266,5683
2024-07-18 00:30:00,8461,6277,1739,1264,5496
2024-07-18 01:00:00,8263,6092,1717,1246,5333
2024-07-18 01:30:00,8024,5955,1665,1238,5188
2024-07-18 02:00:00,7761,5878,1595,1223,5035
2024-07-18 02:30:00,7561,5861,1561,1223,4914
2024-07-18 03:00:00,7381,5847,1527,1226,4812
2024-07-18 03:30:00,7289,5826,1486,1247,4772
2024-07-18 04:00:00,7264,5861,1494,1246,4757
2024-07-18 04:30:00,7447,5893,1447,1263,4792
2024-07-18 05:00:00,7478,6039,1455,1288,4872
2024-07-18 05:30:00,7757,6305,1442,1297,5077
2024-07-18 06:00:00,8139,6680,1410,1347,5346
2024-07-18 06:30:00,8634,7155,1490,1386,5860
2024-07-18 07:00:00,9262,7488,1596,1443,6428
2024-07-18 07:30:00,9725,7688,1700,1506,6966
2024-07-18 08:00:00,9913,7367,1847,1550,7428
2024-07-18 08:30:00,9768,6989,1889,1578,7527
2024-07-18 09:00:00,9383,6411,1900,1570,7270
2024-07-18 09:30:00,9036,5892,1861,1527,7035
2024-07-18 10:00:00,8386,5384,1844,1472,6586
2024-07-18 10:30:00,7890,5155,1740,1419,6156
2024-07-18 11:00:00,7474,4888,1751,1371,5861
2024-07-18 11:30:00,7163,4729,1620,1334,5653
2024-07-18 12:00:00,6947,4652,1581,1308,5573
2024-07-18 12:30:00,6885,4574,1539,1283,5698
2024-07-18 13:00:00,6896,4539,1382,1252,5717
2024-07-18 13:30:00,6920,4627,1309,1231,5805
2024-07-18 14:00:00,7019,4858,1581,1227,5857
2024-07-18 14:30:00,7169,5109,1564,1221,5978
2024-07-18 15:00:00,7351,5396,1574,1235,6252
2024-07-18 15:30:00,7891,5722,1536,1278,6368
2024-07-18 16:00:00,8392,6266,1540,1309,6606
2024-07-18 16:30:00,9056,6792,1644,1355,6922
2024-07-18 17:00:00,9745,7270,1774,1433,7306
2024-07-18 17:30:00,10433,7758,1934,1506,7670
2024-07-18 18:00:00,11087,8208,2106,1556,7998
2024-07-18 18:30:00,11231,8385,2242,1571,8041
2024-07-18 19:00:00,11268,8377,2306,1567,7971
2024-07-18 19:30:00,11161,8383,2302,1555,7842
2024-07-18 20:00:00,11038,8331,2284,1530,7711
2024-07-18 20:30:00,10924,8189,2232,1522,7572
2024-07-18 21:00:00,10731,8004,2199,1540,7386
2024-07-18 21:30:00,10470,7729,2141,1511,7114
2024-07-18 22:00:00,10063,7364,2062,1470,6773
2024-07-18 22:30:00,9834,7051,1973,1419,6418
2024-07-18 23:00:00,9521,6729,1886,1394,6104
2024-07-18 23:30:00,9191,6472,1800,1360,6008
2024-07-19 00:00:00,9005,6396,1805,1328,5948
2024-07-19 00:30:00,8807,6261,1780,1319,5792
2024-07-19 01:00:00,8615,6019,1766,1300,5605
2024-07-19 01:30:00,8367,6012,1719,1292,5456
2024-07-19 02:00:00,8093,5918,1697,1260,5288
2024-07-19 02:30:00,7879,5885,1658,1289,5133
2024-07-19 03:00:00,7724,5789,1633,1289,5087
2024-07-19 03:30:00,7640,5757,1569,1294,5025
2024-07-19 04:00:00,7592,5775,1542,1306,5018
2024-07-19 04:30:00,7626,5850,1536,1299,5058
2024-07-19 05:00:00,7730,6053,1534,1301,5089
2024-07-19 05:30:00,8059,6384,1551,1346,5330
2024-07-19 06:00:00,8430,6732,1565,1382,5632
2024-07-19 06:30:00,9105,7246,1618,1441,6141
2024-07-19 07:00:00,9782,7669,1694,1499,6673
2024-07-19 07:30:00,10300,7901,1786,1564,7176
2024-07-19 08:00:00,10471,7578,1911,1595,7576
2024-07-19 08:30:00,10370,7027,2027,1651,7733
2024-07-19 09:00:00,9781,6377,2085,1666,7634
2024-07-19 09:30:00,9257,5734,2086,1648,7702
2024-07-19 10:00:00,9218,5193,2095,1656,7674
2024-07-19 10:30:00,8741,4895,2116,1653,7721
2024-07-19 11:00:00,8020,4593,2189,1641,7646
2024-07-19 11:30:00,7650,4447,2227,1589,7590
2024-07-19 12:00:00,7160,4315,2249,1545,7460
2024-07-19 12:30:00,7177,4166,2222,1527,7288
2024-07-19 13:00:00,7329,4013,2225,1549,7026
2024-07-19 13:30:00,7245,4085,2262,1557,6875
2024-07-19 14:00:00,7690,4160,2260,1521,7209
2024-07-19 14:30:00,8375,4397,2281,1500,7381
2024-07-19 15:00:00,8842,4719,2329,1505,7509
2024-07-19 15:30:00,9232,5085,2356,1505,7516
2024-07-19 16:00:00,9780,5615,2319,1519,7632
2024-07-19 16:30:00,10301,6212,2279,1539,7812
2024-07-19 17:00:00,10765,6736,2282,1543,7999
2024-07-19 17:30:00,11266,7144,2344,1574,8169
2024-07-19 18:00:00,11669,7545,2442,1552,8280
2024-07-19 18:30:00,11649,7673,2515,1535,8186
2024-07-19 19:00:00,11547,7684,2485,1533,8013
2024-07-19 19:30:00,11329,7641,2421,1521,7855
2024-07-19 20:00:00,11116,7588,2349,1496,7697
2024-07-19 20:30:00,10913,7535,2270,1476,7457
2024-07-19 21:00:00,10688,7356,2203,1454,7262
2024-07-19 21:30:00,10455,7279,2137,1435,7082
2024-07-19 22:00:00,10094,7114,2065,1391,6811
2024-07-19 22:30:00,9869,6908,1976,1373,6565
2024-07-19 23:00:00,9597,6657,1877,1338,6315
2024-07-19 23:30:00,9370,6387,1778,1316,6297
2024-07-20 00:00:00,9092,6180,1776,1294,6139
2024-07-20 00:30:00,8818,5975,1738,1261,5881
2024-07-20 01:00:00,8536,5830,1728,1251,5663
2024-07-20 01:30:00,8291,5723,1672,1230,5458
2024-07-20 02:00:00,8005,5657,1615,1212,5247
2024-07-20 02:30:00,7762,5609,1557,1201,5066
2024-07-20 03:00:00,7614,5570,1527,1186,4933
2024-07-20 03:30:00,7429,5603,1537,1184,4859
2024-07-20 04:00:00,7409,5657,1490,1180,4809
2024-07-20 04:30:00,7335,5706,1482,1196,4793
2024-07-20 05:00:00,7332,5784,1442,1193,4794
2024-07-20 05:30:00,7493,5914,1443,1209,4877
2024-07-20 06:00:00,7583,6073,1438,1214,4983
2024-07-20 06:30:00,7883,6357,1446,1238,5184
2024-07-20 07:00:00,8211,6534,1499,1236,5463
2024-07-20 07:30:00,8575,6631,1544,1262,5691
2024-07-20 08:00:00,8698,6368,1629,1325,6057
2024-07-20 08:30:00,8598,6061,1692,1368,6389
2024-07-20 09:00:00,8322,5586,1720,1415,6566
2024-07-20 09:30:00,7962,5065,1676,1442,6717
2024-07-20 10:00:00,7660,4558,1523,1432,6753
2024-07-20 10:30:00,7535,4295,1493,1429,6791
2024-07-20 11:00:00,7239,4122,1512,1418,6724
2024-07-20 11:30:00,6795,3962,1427,1423,6610
2024-07-20 12:00:00,6500,3833,1248,1403,6506
2024-07-20 12:30:00,6434,3618,1244,1380,6396
2024-07-20 13:00:00,6373,3505,1097,1343,6392
2024-07-20 13:30:00,6335,3531,1182,1314,6400
2024-07-20 14:00:00,6513,3719,1019,1308,6399
2024-07-20 14:30:00,6830,3941,1297,1319,6379
2024-07-20 15:00:00,7139,4324,1257,1327,6488
2024-07-20 15:30:00,7721,4789,1269,1323,6487
2024-07-20 16:00:00,8328,5307,1329,1339,6615
2024-07-20 16:30:00,9044,5867,1416,1370,6716
2024-07-20 17:00:00,9753,6411,1561,1418,6935
2024-07-20 17:30:00,10369,6872,1744,1473,7187
2024-07-20 18:00:00,10963,7185,1898,1504,7381
2024-07-20 18:30:00,10982,7196,1997,1497,7370
2024-07-20 19:00:00,10905,7113,2023,1444,7288
2024-07-20 19:30:00,10684,7070,2015,1391,7187
2024-07-20 20:00:00,10470,7056,2004,1328,7022
2024-07-20 20:30:00,10343,7005,1967,1321,6891
2024-07-20 21:00:00,10142,6886,1927,1294,6736
2024-07-20 21:30:00,9904,6760,1879,1273,6601
2024-07-20 22:00:00,9593,6562,1833,1257,6439
2024-07-20 22:30:00,9337,6405,1783,1249,6165
2024-07-20 23:00:00,9144,6236,1709,1222,6005
2024-07-20 23:30:00,8861,6053,1656,1231,6007
2024-07-21 00:00:00,8574,5883,1671,1241,5929
2024-07-21 00:30:00,8261,5733,1669,1232,5710
2024-07-21 01:00:00,8049,5657,1663,1218,5539
2024-07-21 01:30:00,7798,5550,1610,1216,5380
2024-07-21 02:00:00,7638,5482,1555,1223,5229
2024-07-21 02:30:00,7416,5445,1524,1235,5064
2024-07-21 03:00:00,7229,5425,1473,1235,4939
2024-07-21 03:30:00,7075,5434,1431,1241,4873
2024-07-21 04:00:00,7026,5446,1377,1229,4787
2024-07-21 04:30:00,7046,5532,1373,1243,4765
2024-07-21 05:00:00,6978,5597,1340,1255,4764
2024-07-21 05:30:00,7072,5624,1326,1269,4810
2024-07-21 06:00:00,7197,5697,1347,1284,4866
2024-07-21 06:30:00,7462,5860,1345,1287,5031
2024-07-21 07:00:00,7807,6035,1339,1305,5200
2024-07-21 07:30:00,8157,6078,1371,1339,5322
2024-07-21 08:00:00,8244,5839,1429,1394,5546
2024-07-21 08:30:00,8141,5621,1509,1432,5763
2024-07-21 09:00:00,7788,5191,1538,1452,5879
2024-07-21 09:30:00,7394,4834,1510,1470,5859
2024-07-21 10:00:00,6910,4477,1474,1466,5622
2024-07-21 10:30:00,6460,4255,1420,1445,5380
2024-07-21 11:00:00,6103,3981,1368,1437,4978
2024-07-21 11:30:00,5897,3810,1323,1428,4651
2024-07-21 12:00:00,5606,3758,1373,1409,4409
2024-07-21 12:30:00,5512,3668,1305,1394,4477
2024-07-21 13:00:00,5445,3563,1310,1381,4536
2024-07-21 13:30:00,5484,3662,1257,1413,4387
2024-07-21 14:00:00,5675,3781,1172,1419,4437
2024-07-21 14:30:00,5937,4047,1145,1417,4822
2024-07-21 15:00:00,6357,4425,1321,1413,5294
2024-07-21 15:30:00,6885,4892,1440,1428,5499
2024-07-21 16:00:00,7556,5428,1473,1448,5755
2024-07-21 16:30:00,8296,6050,1542,1471,6094
2024-07-21 17:00:00,9054,6613,1616,1524,6396
2024-07-21 17:30:00,9756,7154,1763,1582,6682
2024-07-21 18:00:00,10441,7573,1902,1612,6984
2024-07-21 18:30:00,10640,7723,2016,1580,7096
2024-07-21 19:00:00,10695,7715,2034,1579,7019
2024-07-21 19:30:00,10535,7708,2009,1561,6861
2024-07-21 20:00:00,10398,7701,1972,1535,6744
2024-07-21 20:30:00,10236,7601,1938,1524,6622
2024-07-21 21:00:00,10115,7376,1889,1500,6488
2024-07-21 21:30:00,9818,7154,1841,1436,6337
2024-07-21 22:00:00,9500,6813,1784,1382,6126
2024-07-21 22:30:00,9243,6568,1727,1351,5841
2024-07-21 23:00:00,8963,6362,1648,1313,5619
2024-07-21 23:30:00,8674,6165,1586,1278,5592
2024-07-22 00:00:00,8401,5959,1623,1258,5511
2024-07-22 00:30:00,8204,5843,1618,1239,5348
2024-07-22 01:00:00,7951,5682,1622,1237,5159
2024-07-22 01:30:00,7709,5622,1588,1211,5010
2024-07-22 02:00:00,7582,5576,1557,1214,4835
2024-07-22 02:30:00,7385,5549,1520,1214,4697
2024-07-22 03:00:00,7452,5537,1465,1210,4613
2024-07-22 03:30:00,7317,5575,1437,1197,4575
2024-07-22 04:00:00,7261,5624,1406,1207,4538
2024-07-22 04:30:00,7305,5783,1368,1213,4588
2024-07-22 05:00:00,7396,5984,1343,1216,4676
2024-07-22 05:30:00,7756,6262,1374,1254,4888
2024-07-22 06:00:00,8173,6616,1393,1275,5130
2024-07-22 06:30:00,8913,7177,1417,1344,5602
2024-07-22 07:00:00,9639,7591,1528,1415,6095
2024-07-22 07:30:00,10183,7778,1615,1448,6576
2024-07-22 08:00:00,10354,7513,1784,1525,6932
2024-07-22 08:30:00,10174,6925,1855,1548,7009
2024-07-22 09:00:00,9697,6282,1878,1493,6873
2024-07-22 09:30:00,9112,5698,1735,1433,6651
2024-07-22 10:00:00,8528,5214,1565,1390,6205
2024-07-22 10:30:00,8031,4918,1432,1342,5692
2024-07-22 11:00:00,7686,4764,1438,1331,5351
2024-07-22 11:30:00,7503,4590,1337,1321,5219
2024-07-22 12:00:00,7244,4505,1289,1314,5320
2024-07-22 12:30:00,7205,4457,1147,1334,5341
2024-07-22 13:00:00,7212,4296,1047,1326,5235
2024-07-22 13:30:00,7233,4386,1007,1313,5401
2024-07-22 14:00:00,7211,4455,889,1310,5533
2024-07-22 14:30:00,7516,4668,913,1297,5564
2024-07-22 15:00:00,7855,5032,959,1322,5587
2024-07-22 15:30:00,8141,5356,998,1330,5712
2024-07-22 16:00:00,8455,5870,1091,1341,5911
2024-07-22 16:30:00,8912,6437,1226,1372,6305
2024-07-22 17:00:00,9589,6986,1487,1382,6584
2024-07-22 17:30:00,10332,7543,1660,1431,6867
2024-07-22 18:00:00,11092,7899,1828,1469,7228
2024-07-22 18:30:00,11280,8088,1981,1459,7292
2024-07-22 19:00:00,11296,8051,2069,1472,7214
2024-07-22 19:30:00,11127,8003,2092,1468,7060
2024-07-22 20:00:00,10965,7970,2057,1455,6932
2024-07-22 20:30:00,10813,7869,2037,1438,6757
2024-07-22 21:00:00,10568,7645,1991,1397,6580
2024-07-22 21:30:00,10238,7330,1958,1380,6347
2024-07-22 22:00:00,9822,7019,1905,1340,6154
2024-07-22 22:30:00,9519,6799,1803,1282,5904
2024-07-22 23:00:00,9226,6529,1706,1261,5648
2024-07-22 23:30:00,8957,6352,1610,1237,5616
2024-07-23 00:00:00,8779,6221,1634,1227,5527
2024-07-23 00:30:00,8560,6007,1623,1215,5351
2024-07-23 01:00:00,8362,5872,1629,1194,5200
2024-07-23 01:30:00,8141,5751,1609,1189,5027
2024-07-23 02:00:00,7986,5702,1608,1189,4859
2024-07-23 02:30:00,7776,5706,1573,1185,4733
2024-07-23 03:00:00,7668,5700,1517,1162,4655
2024-07-23 03:30:00,7585,5716,1506,1162,4591
2024-07-23 04:00:00,7488,5783,1467,1176,4582
2024-07-23 04:30:00,7496,5944,1444,1178,4629
2024-07-23 05:00:00,7604,6109,1436,1200,4680
2024-07-23 05:30:00,7992,6385,1435,1230,4887
2024-07-23 06:00:00,8440,6707,1504,1253,5156
2024-07-23 06:30:00,9222,7239,1562,1285,5669
2024-07-23 07:00:00,10020,7583,1693,1331,6189
2024-07-23 07:30:00,10620,7750,1809,1387,6640
2024-07-23 08:00:00,10699,7406,1946,1428,6898
2024-07-23 08:30:00,10253,6788,2009,1425,6763
2024-07-23 09:00:00,9506,6037,1974,1430,6401
2024-07-23 09:30:00,8909,5467,1849,1450,6093
2024-07-23 10:00:00,8293,5004,1594,1408,5674
2024-07-23 10:30:00,7689,4806,1392,1298,5277
2024-07-23 11:00:00,7214,4716,1295,1365,4931
2024-07-23 11:30:00,6861,4553,1117,1267,4654
2024-07-23 12:00:00,6512,4442,1014,1315,4444
2024-07-23 12:30:00,6361,4340,910,1306,4232
2024-07-23 13:00:00,6179,4216,849,1290,4122
2024-07-23 13:30:00,6165,4292,778,1298,4074
2024-07-23 14:00:00,6260,4507,828,1290,4150
2024-07-23 14:30:00,6453,4755,846,1270,4289
2024-07-23 15:00:00,6776,5030,867,1262,4662
2024-07-23 15:30:00,7225,5437,993,1285,4982
2024-07-23 16:00:00,7800,5955,1103,1337,5353
2024-07-23 16:30:00,8493,6431,1267,1351,5685
2024-07-23 17:00:00,9261,6947,1450,1402,6088
2024-07-23 17:30:00,10084,7457,1618,1466,6497
2024-07-23 18:00:00,10858,7818,1820,1469,6889
2024-07-23 18:30:00,11133,7975,1989,1478,7099
2024-07-23 19:00:00,11180,8009,2073,1469,7121
2024-07-23 19:30:00,11016,7947,2077,1461,7028
2024-07-23 20:00:00,10869,7888,2081,1438,6946
2024-07-23 20:30:00,10703,7757,2054,1413,6812
2024-07-23 21:00:00,10481,7548,2009,1382,6660
2024-07-23 21:30:00,10172,7371,1978,1377,6496
2024-07-23 22:00:00,9750,7118,1900,1352,6261
2024-07-23 22:30:00,9513,6815,1806,1321,5972
2024-07-23 23:00:00,9238,6571,1713,1314,5716
2024-07-23 23:30:00,8960,6340,1627,1265,5689
2024-07-24 00:00:00,8760,6164,1648,1259,5587
2024-07-24 00:30:00,8573,6007,1639,1214,5415
2024-07-24 01:00:00,8376,5883,1649,1194,5246
2024-07-24 01:30:00,8205,5778,1635,1202,5131
2024-07-24 02:00:00,7934,5760,1609,1201,4925
2024-07-24 02:30:00,7762,5713,1567,1204,4830
2024-07-24 03:00:00,7612,5715,1528,1206,4769
2024-07-24 03:30:00,7572,5710,1483,1201,4698
2024-07-24 04:00:00,7490,5764,1461,1208,4677
2024-07-24 04:30:00,7547,5816,1464,1229,4729
2024-07-24 05:00:00,7659,5996,1449,1243,4765
2024-07-24 05:30:00,8033,6222,1458,1265,4985
2024-07-24 06:00:00,8467,6524,1491,1289,5263
2024-07-24 06:30:00,9238,7007,1556,1345,5760
2024-07-24 07:00:00,10021,7180,1669,1416,6292
2024-07-24 07:30:00,10590,7286,1782,1470,6798
2024-07-24 08:00:00,10581,7205,1901,1501,7103
2024-07-24 08:30:00,10286,6686,1931,1502,7120
2024-07-24 09:00:00,9674,6067,1901,1457,6951
2024-07-24 09:30:00,9064,5547,1840,1364,6746
2024-07-24 10:00:00,8484,5134,1825,1321,6392
2024-07-24 10:30:00,7782,4961,1754,1259,6047
2024-07-24 11:00:00,7174,4834,1517,1211,5756
2024-07-24 11:30:00,6867,4735,1310,1203,5589
2024-07-24 12:00:00,6570,4720,1150,1201,5459
2024-07-24 12:30:00,6366,4659,1002,1233,5410
2024-07-24 13:00:00,6227,4748,934,1225,5517
2024-07-24 13:30:00,6233,4856,851,1200,5756
2024-07-24 14:00:00,6416,4957,851,1196,5887
2024-07-24 14:30:00,6625,5028,870,1219,5960
2024-07-24 15:00:00,6954,5169,952,1236,6006
2024-07-24 15:30:00,7371,5620,1130,1254,6055
2024-07-24 16:00:00,7970,6094,1374,1288,6212
2024-07-24 16:30:00,8731,6635,1606,1312,6431
2024-07-24 17:00:00,9409,7076,1719,1350,6786
2024-07-24 17:30:00,10139,7462,1837,1386,7114
2024-07-24 18:00:00,10765,7682,1924,1452,7420
2024-07-24 18:30:00,10940,7767,2002,1460,7481
2024-07-24 19:00:00,10962,7771,2009,1473,7406
2024-07-24 19:30:00,10817,7694,1993,1450,7269
2024-07-24 20:00:00,10662,7611,1960,1443,7167
2024-07-24 20:30:00,10503,7519,1919,1417,7036
2024-07-24 21:00:00,10275,7307,1886,1400,6876
2024-07-24 21:30:00,9948,7149,1824,1397,6638
2024-07-24 22:00:00,9613,6872,1766,1358,6370
2024-07-24 22:30:00,9353,6562,1706,1339,6047
2024-07-24 23:00:00,9069,6374,1607,1299,5812
2024-07-24 23:30:00,8870,6190,1544,1270,5751
2024-07-25 00:00:00,8658,5969,1576,1239,5667
2024-07-25 00:30:00,8458,5798,1616,1217,5479
2024-07-25 01:00:00,8198,5696,1620,1199,5254
2024-07-25 01:30:00,7987,5632,1595,1184,5146
2024-07-25 02:00:00,7804,5580,1575,1175,4976
2024-07-25 02:30:00,7629,5563,1523,1180,4868
2024-07-25 03:00:00,7424,5511,1470,1182,4770
2024-07-25 03:30:00,7356,5508,1453,1184,4698
2024-07-25 04:00:00,7304,5542,1433,1183,4656
2024-07-25 04:30:00,7461,5696,1427,1187,4695
2024-07-25 05:00:00,7486,5793,1383,1180,4753
2024-07-25 05:30:00,7829,6036,1402,1190,4941
2024-07-25 06:00:00,8200,6294,1399,1233,5177
